instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,day_name
14760,2012-09-12,Fall,2012,Sep,4,No,Wednesday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0896,0,5,5,Working Day,Wednesday
14761,2012-09-12,Fall,2012,Sep,5,No,Wednesday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0896,4,44,48,Working Day,Wednesday
14762,2012-09-12,Fall,2012,Sep,6,No,Wednesday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0896,6,199,205,Working Day,Wednesday
14763,2012-09-12,Fall,2012,Sep,7,No,Wednesday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.72,0.0,24,533,557,Working Day,Wednesday
14764,2012-09-12,Fall,2012,Sep,8,No,Wednesday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.64,0.1045,43,727,770,Working Day,Wednesday
14765,2012-09-12,Fall,2012,Sep,9,No,Wednesday,Working Day,Clear/Partly Cloudy,0.6,0.6061,0.64,0.1343,50,278,328,Working Day,Wednesday
14766,2012-09-12,Fall,2012,Sep,10,No,Wednesday,Working Day,Clear/Partly Cloudy,0.62,0.6061,0.61,0.1343,57,148,205,Working Day,Wednesday
14767,2012-09-12,Fall,2012,Sep,11,No,Wednesday,Working Day,Clear/Partly Cloudy,0.66,0.6212,0.5,0.194,51,181,232,Working Day,Wednesday
14768,2012-09-12,Fall,2012,Sep,12,No,Wednesday,Working Day,Clear/Partly Cloudy,0.68,0.6364,0.36,0.1343,88,264,352,Working Day,Wednesday
14769,2012-09-12,Fall,2012,Sep,13,No,Wednesday,Working Day,Clear/Partly Cloudy,0.7,0.6364,0.34,0.1343,85,238,323,Working Day,Wednesday
14770,2012-09-12,Fall,2012,Sep,14,No,Wednesday,Working Day,Clear/Partly Cloudy,0.7,0.6364,0.37,0.1642,78,200,278,Working Day,Wednesday
14771,2012-09-12,Fall,2012,Sep,15,No,Wednesday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.37,0.1343,75,243,318,Working Day,Wednesday
14772,2012-09-12,Fall,2012,Sep,16,No,Wednesday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.37,0.1642,90,419,509,Working Day,Wednesday
14773,2012-09-12,Fall,2012,Sep,17,No,Wednesday,Working Day,Clear/Partly Cloudy,0.7,0.6364,0.41,0.2985,114,811,925,Working Day,Wednesday
14774,2012-09-12,Fall,2012,Sep,18,No,Wednesday,Working Day,Clear/Partly Cloudy,0.66,0.6212,0.44,0.2537,91,886,977,Working Day,Wednesday
14775,2012-09-12,Fall,2012,Sep,19,No,Wednesday,Working Day,Clear/Partly Cloudy,0.64,0.6212,0.5,0.194,78,557,635,Working Day,Wednesday
14776,2012-09-12,Fall,2012,Sep,20,No,Wednesday,Working Day,Clear/Partly Cloudy,0.62,0.6212,0.57,0.1343,38,432,470,Working Day,Wednesday
14777,2012-09-12,Fall,2012,Sep,21,No,Wednesday,Working Day,Clear/Partly Cloudy,0.6,0.6061,0.6,0.1343,27,279,306,Working Day,Wednesday
14778,2012-09-12,Fall,2012,Sep,22,No,Wednesday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.64,0.0896,23,189,212,Working Day,Wednesday
14779,2012-09-12,Fall,2012,Sep,23,No,Wednesday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.68,0.1045,16,111,127,Working Day,Wednesday
14780,2012-09-13,Fall,2012,Sep,0,No,Thursday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.73,0.0896,11,46,57,Working Day,Thursday
14781,2012-09-13,Fall,2012,Sep,1,No,Thursday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0896,6,22,28,Working Day,Thursday
14782,2012-09-13,Fall,2012,Sep,2,No,Thursday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0,0,9,9,Working Day,Thursday
14783,2012-09-13,Fall,2012,Sep,3,No,Thursday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.83,0.0,2,9,11,Working Day,Thursday
14784,2012-09-13,Fall,2012,Sep,4,No,Thursday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.83,0.0,0,6,6,Working Day,Thursday
14785,2012-09-13,Fall,2012,Sep,5,No,Thursday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.83,0.0,3,54,57,Working Day,Thursday
14786,2012-09-13,Fall,2012,Sep,6,No,Thursday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.82,0.0,9,186,195,Working Day,Thursday
14787,2012-09-13,Fall,2012,Sep,7,No,Thursday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0,22,549,571,Working Day,Thursday
14788,2012-09-13,Fall,2012,Sep,8,No,Thursday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.73,0.0,33,725,758,Working Day,Thursday
14789,2012-09-13,Fall,2012,Sep,9,No,Thursday,Working Day,Clear/Partly Cloudy,0.6,0.6061,0.64,0.0896,46,292,338,Working Day,Thursday
14790,2012-09-13,Fall,2012,Sep,10,No,Thursday,Working Day,Clear/Partly Cloudy,0.64,0.6212,0.61,0.0896,63,149,212,Working Day,Thursday
14791,2012-09-13,Fall,2012,Sep,11,No,Thursday,Working Day,Clear/Partly Cloudy,0.66,0.6212,0.5,0.1642,71,183,254,Working Day,Thursday
14792,2012-09-13,Fall,2012,Sep,12,No,Thursday,Working Day,Clear/Partly Cloudy,0.68,0.6364,0.44,0.1045,57,240,297,Working Day,Thursday
14793,2012-09-13,Fall,2012,Sep,13,No,Thursday,Working Day,Clear/Partly Cloudy,0.7,0.6364,0.42,0.0,60,223,283,Working Day,Thursday
14794,2012-09-13,Fall,2012,Sep,14,No,Thursday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.39,0.1343,60,214,274,Working Day,Thursday
14795,2012-09-13,Fall,2012,Sep,15,No,Thursday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.42,0.1045,99,253,352,Working Day,Thursday
14796,2012-09-13,Fall,2012,Sep,16,No,Thursday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.39,0.0896,85,406,491,Working Day,Thursday
14797,2012-09-13,Fall,2012,Sep,17,No,Thursday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.42,0.194,97,787,884,Working Day,Thursday
14798,2012-09-13,Fall,2012,Sep,18,No,Thursday,Working Day,Clear/Partly Cloudy,0.68,0.6364,0.57,0.2537,108,744,852,Working Day,Thursday
14799,2012-09-13,Fall,2012,Sep,19,No,Thursday,Working Day,Clear/Partly Cloudy,0.64,0.6061,0.65,0.1343,80,594,674,Working Day,Thursday
14800,2012-09-13,Fall,2012,Sep,20,No,Thursday,Working Day,Clear/Partly Cloudy,0.62,0.6061,0.69,0.1045,55,408,463,Working Day,Thursday
14801,2012-09-13,Fall,2012,Sep,21,No,Thursday,Working Day,Clear/Partly Cloudy,0.62,0.6061,0.65,0.1045,26,291,317,Working Day,Thursday
14802,2012-09-13,Fall,2012,Sep,22,No,Thursday,Working Day,Clear/Partly Cloudy,0.6,0.5909,0.69,0.1343,28,223,251,Working Day,Thursday
14803,2012-09-13,Fall,2012,Sep,23,No,Thursday,Working Day,Clear/Partly Cloudy,0.58,0.5455,0.73,0.1045,33,137,170,Working Day,Thursday
14804,2012-09-14,Fall,2012,Sep,0,No,Friday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.73,0.0896,24,63,87,Working Day,Friday
14805,2012-09-14,Fall,2012,Sep,1,No,Friday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.73,0.0896,6,35,41,Working Day,Friday
14806,2012-09-14,Fall,2012,Sep,2,No,Friday,Working Day,Clear/Partly Cloudy,0.56,0.5303,0.73,0.0,7,23,30,Working Day,Friday
14807,2012-09-14,Fall,2012,Sep,3,No,Friday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0,5,9,14,Working Day,Friday
14808,2012-09-14,Fall,2012,Sep,4,No,Friday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0,1,11,12,Working Day,Friday
14809,2012-09-14,Fall,2012,Sep,5,No,Friday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.83,0.0,1,40,41,Working Day,Friday
14810,2012-09-14,Fall,2012,Sep,6,No,Friday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.88,0.0,8,144,152,Working Day,Friday
14811,2012-09-14,Fall,2012,Sep,7,No,Friday,Working Day,Mist/Cloudy,0.56,0.5303,0.88,0.0,17,437,454,Working Day,Friday
14812,2012-09-14,Fall,2012,Sep,8,No,Friday,Working Day,Mist/Cloudy,0.6,0.5758,0.78,0.1642,51,715,766,Working Day,Friday
14813,2012-09-14,Fall,2012,Sep,9,No,Friday,Working Day,Mist/Cloudy,0.62,0.5909,0.78,0.1642,46,301,347,Working Day,Friday
14814,2012-09-14,Fall,2012,Sep,10,No,Friday,Working Day,Mist/Cloudy,0.68,0.6364,0.65,0.0,75,171,246,Working Day,Friday
14815,2012-09-14,Fall,2012,Sep,11,No,Friday,Working Day,Mist/Cloudy,0.68,0.6364,0.61,0.1045,84,196,280,Working Day,Friday
14816,2012-09-14,Fall,2012,Sep,12,No,Friday,Working Day,Mist/Cloudy,0.7,0.6515,0.54,0.194,119,290,409,Working Day,Friday
14817,2012-09-14,Fall,2012,Sep,13,No,Friday,Working Day,Mist/Cloudy,0.7,0.6515,0.54,0.194,107,301,408,Working Day,Friday
14818,2012-09-14,Fall,2012,Sep,14,No,Friday,Working Day,Mist/Cloudy,0.72,0.6515,0.45,0.1642,113,258,371,Working Day,Friday
14819,2012-09-14,Fall,2012,Sep,15,No,Friday,Working Day,Mist/Cloudy,0.72,0.6667,0.48,0.1343,94,273,367,Working Day,Friday
14820,2012-09-14,Fall,2012,Sep,16,No,Friday,Working Day,Mist/Cloudy,0.72,0.6667,0.51,0.0,109,454,563,Working Day,Friday
14821,2012-09-14,Fall,2012,Sep,17,No,Friday,Working Day,Clear/Partly Cloudy,0.72,0.6667,0.51,0.194,137,757,894,Working Day,Friday
14822,2012-09-14,Fall,2012,Sep,18,No,Friday,Working Day,Clear/Partly Cloudy,0.72,0.6515,0.45,0.2239,116,692,808,Working Day,Friday
14823,2012-09-14,Fall,2012,Sep,19,No,Friday,Working Day,Clear/Partly Cloudy,0.68,0.6364,0.57,0.1642,83,496,579,Working Day,Friday
14824,2012-09-14,Fall,2012,Sep,20,No,Friday,Working Day,Clear/Partly Cloudy,0.66,0.6212,0.61,0.1045,67,337,404,Working Day,Friday
14825,2012-09-14,Fall,2012,Sep,21,No,Friday,Working Day,Clear/Partly Cloudy,0.64,0.6061,0.73,0.2239,42,270,312,Working Day,Friday
14826,2012-09-14,Fall,2012,Sep,22,No,Friday,Working Day,Clear/Partly Cloudy,0.62,0.5758,0.83,0.194,40,189,229,Working Day,Friday
14827,2012-09-14,Fall,2012,Sep,23,No,Friday,Working Day,Clear/Partly Cloudy,0.62,0.5909,0.78,0.0896,27,168,195,Working Day,Friday
14828,2012-09-15,Fall,2012,Sep,0,No,Saturday,Holiday,Clear/Partly Cloudy,0.6,0.5606,0.83,0.1045,38,169,207,Weekend/Holiday,Saturday
14829,2012-09-15,Fall,2012,Sep,1,No,Saturday,Holiday,Clear/Partly Cloudy,0.6,0.5909,0.73,0.0,8,101,109,Weekend/Holiday,Saturday
14830,2012-09-15,Fall,2012,Sep,2,No,Saturday,Holiday,Clear/Partly Cloudy,0.58,0.5455,0.78,0.1045,18,75,93,Weekend/Holiday,Saturday
14831,2012-09-15,Fall,2012,Sep,3,No,Saturday,Holiday,Clear/Partly Cloudy,0.6,0.5909,0.73,0.2537,6,31,37,Weekend/Holiday,Saturday
14832,2012-09-15,Fall,2012,Sep,4,No,Saturday,Holiday,Mist/Cloudy,0.6,0.5909,0.69,0.3582,3,3,6,Weekend/Holiday,Saturday
14833,2012-09-15,Fall,2012,Sep,5,No,Saturday,Holiday,Clear/Partly Cloudy,0.58,0.5455,0.6,0.5224,1,15,16,Weekend/Holiday,Saturday
14834,2012-09-15,Fall,2012,Sep,6,No,Saturday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.49,0.4179,6,27,33,Weekend/Holiday,Saturday
14835,2012-09-15,Fall,2012,Sep,7,No,Saturday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.52,0.2836,10,63,73,Weekend/Holiday,Saturday
14836,2012-09-15,Fall,2012,Sep,8,No,Saturday,Holiday,Clear/Partly Cloudy,0.56,0.5303,0.49,0.4179,43,169,212,Weekend/Holiday,Saturday
14837,2012-09-15,Fall,2012,Sep,9,No,Saturday,Holiday,Clear/Partly Cloudy,0.6,0.6212,0.43,0.4179,79,263,342,Weekend/Holiday,Saturday
14838,2012-09-15,Fall,2012,Sep,10,No,Saturday,Holiday,Clear/Partly Cloudy,0.62,0.6212,0.41,0.3881,119,323,442,Weekend/Holiday,Saturday
14839,2012-09-15,Fall,2012,Sep,11,No,Saturday,Holiday,Clear/Partly Cloudy,0.64,0.6212,0.38,0.3881,228,399,627,Weekend/Holiday,Saturday
14840,2012-09-15,Fall,2012,Sep,12,No,Saturday,Holiday,Clear/Partly Cloudy,0.66,0.6212,0.36,0.3582,287,419,706,Weekend/Holiday,Saturday
14841,2012-09-15,Fall,2012,Sep,13,No,Saturday,Holiday,Clear/Partly Cloudy,0.68,0.6364,0.36,0.194,327,377,704,Weekend/Holiday,Saturday
14842,2012-09-15,Fall,2012,Sep,14,No,Saturday,Holiday,Clear/Partly Cloudy,0.68,0.6364,0.34,0.3284,325,390,715,Weekend/Holiday,Saturday
14843,2012-09-15,Fall,2012,Sep,15,No,Saturday,Holiday,Mist/Cloudy,0.68,0.6364,0.34,0.2836,312,342,654,Weekend/Holiday,Saturday
14844,2012-09-15,Fall,2012,Sep,16,No,Saturday,Holiday,Mist/Cloudy,0.66,0.6212,0.36,0.2239,350,433,783,Weekend/Holiday,Saturday
14845,2012-09-15,Fall,2012,Sep,17,No,Saturday,Holiday,Mist/Cloudy,0.66,0.6212,0.36,0.2537,295,434,729,Weekend/Holiday,Saturday
14846,2012-09-15,Fall,2012,Sep,18,No,Saturday,Holiday,Mist/Cloudy,0.64,0.6212,0.36,0.2836,232,382,614,Weekend/Holiday,Saturday
14847,2012-09-15,Fall,2012,Sep,19,No,Saturday,Holiday,Clear/Partly Cloudy,0.62,0.6212,0.41,0.1642,169,309,478,Weekend/Holiday,Saturday
14848,2012-09-15,Fall,2012,Sep,20,No,Saturday,Holiday,Clear/Partly Cloudy,0.6,0.6212,0.43,0.0896,89,241,330,Weekend/Holiday,Saturday
14849,2012-09-15,Fall,2012,Sep,21,No,Saturday,Holiday,Clear/Partly Cloudy,0.56,0.5303,0.52,0.1045,86,210,296,Weekend/Holiday,Saturday
14850,2012-09-15,Fall,2012,Sep,22,No,Saturday,Holiday,Clear/Partly Cloudy,0.56,0.5303,0.52,0.0,82,197,279,Weekend/Holiday,Saturday
14851,2012-09-15,Fall,2012,Sep,23,No,Saturday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.6,0.0,47,182,229,Weekend/Holiday,Saturday
14852,2012-09-16,Fall,2012,Sep,0,No,Sunday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.64,0.0,28,123,151,Weekend/Holiday,Sunday
14853,2012-09-16,Fall,2012,Sep,1,No,Sunday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.64,0.0,35,82,117,Weekend/Holiday,Sunday
14854,2012-09-16,Fall,2012,Sep,2,No,Sunday,Holiday,Clear/Partly Cloudy,0.52,0.5,0.63,0.0,27,62,89,Weekend/Holiday,Sunday
14855,2012-09-16,Fall,2012,Sep,3,No,Sunday,Holiday,Clear/Partly Cloudy,0.5,0.4848,0.68,0.0,10,38,48,Weekend/Holiday,Sunday
14856,2012-09-16,Fall,2012,Sep,4,No,Sunday,Holiday,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0,2,6,8,Weekend/Holiday,Sunday
14857,2012-09-16,Fall,2012,Sep,5,No,Sunday,Holiday,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0,3,10,13,Weekend/Holiday,Sunday
14858,2012-09-16,Fall,2012,Sep,6,No,Sunday,Holiday,Clear/Partly Cloudy,0.5,0.4848,0.72,0.0,9,26,35,Weekend/Holiday,Sunday
14859,2012-09-16,Fall,2012,Sep,7,No,Sunday,Holiday,Clear/Partly Cloudy,0.5,0.4848,0.77,0.1045,28,43,71,Weekend/Holiday,Sunday
14860,2012-09-16,Fall,2012,Sep,8,No,Sunday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.64,0.1642,34,94,128,Weekend/Holiday,Sunday
14861,2012-09-16,Fall,2012,Sep,9,No,Sunday,Holiday,Clear/Partly Cloudy,0.58,0.5455,0.6,0.1343,70,226,296,Weekend/Holiday,Sunday
14862,2012-09-16,Fall,2012,Sep,10,No,Sunday,Holiday,Clear/Partly Cloudy,0.62,0.6212,0.5,0.1045,160,330,490,Weekend/Holiday,Sunday
14863,2012-09-16,Fall,2012,Sep,11,No,Sunday,Holiday,Clear/Partly Cloudy,0.64,0.6212,0.47,0.1642,183,376,559,Weekend/Holiday,Sunday
14864,2012-09-16,Fall,2012,Sep,12,No,Sunday,Holiday,Clear/Partly Cloudy,0.66,0.6212,0.44,0.1642,188,468,656,Weekend/Holiday,Sunday
14865,2012-09-16,Fall,2012,Sep,13,No,Sunday,Holiday,Clear/Partly Cloudy,0.64,0.6212,0.41,0.1642,240,454,694,Weekend/Holiday,Sunday
14866,2012-09-16,Fall,2012,Sep,14,No,Sunday,Holiday,Clear/Partly Cloudy,0.66,0.6212,0.39,0.1343,225,410,635,Weekend/Holiday,Sunday
14867,2012-09-16,Fall,2012,Sep,15,No,Sunday,Holiday,Clear/Partly Cloudy,0.64,0.6212,0.41,0.1642,215,342,557,Weekend/Holiday,Sunday
14868,2012-09-16,Fall,2012,Sep,16,No,Sunday,Holiday,Clear/Partly Cloudy,0.64,0.6212,0.44,0.1642,194,402,596,Weekend/Holiday,Sunday
14869,2012-09-16,Fall,2012,Sep,17,No,Sunday,Holiday,Clear/Partly Cloudy,0.66,0.6212,0.41,0.0,177,393,570,Weekend/Holiday,Sunday
14870,2012-09-16,Fall,2012,Sep,18,No,Sunday,Holiday,Clear/Partly Cloudy,0.62,0.6212,0.5,0.1642,120,361,481,Weekend/Holiday,Sunday
14871,2012-09-16,Fall,2012,Sep,19,No,Sunday,Holiday,Clear/Partly Cloudy,0.62,0.6212,0.5,0.1343,91,312,403,Weekend/Holiday,Sunday
14872,2012-09-16,Fall,2012,Sep,20,No,Sunday,Holiday,Clear/Partly Cloudy,0.6,0.6212,0.53,0.1045,57,267,324,Weekend/Holiday,Sunday
14873,2012-09-16,Fall,2012,Sep,21,No,Sunday,Holiday,Clear/Partly Cloudy,0.6,0.6212,0.56,0.1045,43,148,191,Weekend/Holiday,Sunday
14874,2012-09-16,Fall,2012,Sep,22,No,Sunday,Holiday,Clear/Partly Cloudy,0.56,0.5303,0.68,0.0896,18,109,127,Weekend/Holiday,Sunday
14875,2012-09-16,Fall,2012,Sep,23,No,Sunday,Holiday,Clear/Partly Cloudy,0.54,0.5152,0.68,0.1045,9,85,94,Weekend/Holiday,Sunday
14876,2012-09-17,Fall,2012,Sep,0,No,Monday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.68,0.1642,14,31,45,Working Day,Monday
14877,2012-09-17,Fall,2012,Sep,1,No,Monday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.72,0.0896,9,12,21,Working Day,Monday
14878,2012-09-17,Fall,2012,Sep,2,No,Monday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.72,0.0,5,8,13,Working Day,Monday
14879,2012-09-17,Fall,2012,Sep,3,No,Monday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.77,0.0896,0,7,7,Working Day,Monday
14880,2012-09-17,Fall,2012,Sep,4,No,Monday,Working Day,Clear/Partly Cloudy,0.5,0.4848,0.77,0.0,2,9,11,Working Day,Monday
14881,2012-09-17,Fall,2012,Sep,5,No,Monday,Working Day,Clear/Partly Cloudy,0.48,0.4697,0.82,0.0896,1,44,45,Working Day,Monday
14882,2012-09-17,Fall,2012,Sep,6,No,Monday,Working Day,Clear/Partly Cloudy,0.48,0.4697,0.82,0.0,7,157,164,Working Day,Monday
14883,2012-09-17,Fall,2012,Sep,7,No,Monday,Working Day,Clear/Partly Cloudy,0.52,0.5,0.77,0.0,18,474,492,Working Day,Monday
14884,2012-09-17,Fall,2012,Sep,8,No,Monday,Working Day,Clear/Partly Cloudy,0.54,0.5152,0.77,0.0896,36,647,683,Working Day,Monday
14885,2012-09-17,Fall,2012,Sep,9,No,Monday,Working Day,Clear/Partly Cloudy,0.58,0.5455,0.68,0.1343,34,265,299,Working Day,Monday
14886,2012-09-17,Fall,2012,Sep,10,No,Monday,Working Day,Mist/Cloudy,0.62,0.6061,0.65,0.194,73,129,202,Working Day,Monday
14887,2012-09-17,Fall,2012,Sep,11,No,Monday,Working Day,Mist/Cloudy,0.62,0.6061,0.69,0.2239,61,191,252,Working Day,Monday
14888,2012-09-17,Fall,2012,Sep,12,No,Monday,Working Day,Mist/Cloudy,0.62,0.6061,0.69,0.194,62,233,295,Working Day,Monday
14889,2012-09-17,Fall,2012,Sep,13,No,Monday,Working Day,Clear/Partly Cloudy,0.64,0.6061,0.65,0.2537,112,231,343,Working Day,Monday
14890,2012-09-17,Fall,2012,Sep,14,No,Monday,Working Day,Mist/Cloudy,0.64,0.6061,0.65,0.2537,129,203,332,Working Day,Monday
14891,2012-09-17,Fall,2012,Sep,15,No,Monday,Working Day,Mist/Cloudy,0.64,0.6061,0.65,0.2537,82,256,338,Working Day,Monday
14892,2012-09-17,Fall,2012,Sep,16,No,Monday,Working Day,Mist/Cloudy,0.64,0.6061,0.69,0.2537,74,379,453,Working Day,Monday
14893,2012-09-17,Fall,2012,Sep,17,No,Monday,Working Day,Mist/Cloudy,0.64,0.6061,0.65,0.2239,102,740,842,Working Day,Monday
14894,2012-09-17,Fall,2012,Sep,18,No,Monday,Working Day,Mist/Cloudy,0.62,0.5909,0.73,0.1642,66,708,774,Working Day,Monday
14895,2012-09-17,Fall,2012,Sep,19,No,Monday,Working Day,Mist/Cloudy,0.62,0.5909,0.73,0.1045,51,435,486,Working Day,Monday
14896,2012-09-17,Fall,2012,Sep,20,No,Monday,Working Day,Mist/Cloudy,0.62,0.5909,0.73,0.1343,32,308,340,Working Day,Monday
14897,2012-09-17,Fall,2012,Sep,21,No,Monday,Working Day,Light Snow/Rain,0.62,0.5758,0.83,0.2239,28,205,233,Working Day,Monday
14898,2012-09-17,Fall,2012,Sep,22,No,Monday,Working Day,Light Snow/Rain,0.62,0.5758,0.83,0.2537,20,109,129,Working Day,Monday
14899,2012-09-17,Fall,2012,Sep,23,No,Monday,Working Day,Light Snow/Rain,0.6,0.5152,0.94,0.2537,4,66,70,Working Day,Monday
14900,2012-09-18,Fall,2012,Sep,0,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5152,0.94,0.2537,2,11,13,Working Day,Tuesday
14901,2012-09-18,Fall,2012,Sep,1,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5152,0.94,0.194,0,5,5,Working Day,Tuesday
14902,2012-09-18,Fall,2012,Sep,2,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5152,0.94,0.194,0,4,4,Working Day,Tuesday
14903,2012-09-18,Fall,2012,Sep,3,No,Tuesday,Working Day,Mist/Cloudy,0.62,0.5455,0.94,0.2836,0,6,6,Working Day,Tuesday
14904,2012-09-18,Fall,2012,Sep,4,No,Tuesday,Working Day,Mist/Cloudy,0.62,0.5455,0.94,0.3582,2,5,7,Working Day,Tuesday
14905,2012-09-18,Fall,2012,Sep,5,No,Tuesday,Working Day,Mist/Cloudy,0.64,0.5758,0.89,0.3284,3,45,48,Working Day,Tuesday
14906,2012-09-18,Fall,2012,Sep,6,No,Tuesday,Working Day,Mist/Cloudy,0.64,0.5758,0.89,0.3284,4,163,167,Working Day,Tuesday
14907,2012-09-18,Fall,2012,Sep,7,No,Tuesday,Working Day,Mist/Cloudy,0.64,0.5758,0.89,0.4478,13,343,356,Working Day,Tuesday
14908,2012-09-18,Fall,2012,Sep,8,No,Tuesday,Working Day,Mist/Cloudy,0.66,0.6061,0.83,0.5522,32,640,672,Working Day,Tuesday
14909,2012-09-18,Fall,2012,Sep,9,No,Tuesday,Working Day,Mist/Cloudy,0.66,0.6061,0.83,0.5821,27,266,293,Working Day,Tuesday
14910,2012-09-18,Fall,2012,Sep,10,No,Tuesday,Working Day,Light Snow/Rain,0.68,0.6364,0.79,0.6418,30,130,160,Working Day,Tuesday
14911,2012-09-18,Fall,2012,Sep,11,No,Tuesday,Working Day,Mist/Cloudy,0.68,0.6364,0.79,0.6418,36,115,151,Working Day,Tuesday
14912,2012-09-18,Fall,2012,Sep,12,No,Tuesday,Working Day,Light Snow/Rain,0.68,0.6364,0.83,0.4478,16,72,88,Working Day,Tuesday
14913,2012-09-18,Fall,2012,Sep,13,No,Tuesday,Working Day,Mist/Cloudy,0.7,0.6667,0.74,0.5821,17,97,114,Working Day,Tuesday
14914,2012-09-18,Fall,2012,Sep,14,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5152,0.94,0.4627,27,116,143,Working Day,Tuesday
14915,2012-09-18,Fall,2012,Sep,15,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5455,0.88,0.2537,1,35,36,Working Day,Tuesday
14916,2012-09-18,Fall,2012,Sep,16,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5455,0.88,0.2985,19,122,141,Working Day,Tuesday
14917,2012-09-18,Fall,2012,Sep,17,No,Tuesday,Working Day,Light Snow/Rain,0.6,0.5455,0.88,0.194,36,302,338,Working Day,Tuesday
14918,2012-09-18,Fall,2012,Sep,18,No,Tuesday,Working Day,Mist/Cloudy,0.6,0.5455,0.88,0.1642,19,262,281,Working Day,Tuesday
14919,2012-09-18,Fall,2012,Sep,19,No,Tuesday,Working Day,Mist/Cloudy,0.6,0.5455,0.88,0.2985,22,302,324,Working Day,Tuesday
14920,2012-09-18,Fall,2012,Sep,20,No,Tuesday,Working Day,Mist/Cloudy,0.6,0.5455,0.88,0.194,19,271,290,Working Day,Tuesday
14921,2012-09-18,Fall,2012,Sep,21,No,Tuesday,Working Day,Mist/Cloudy,0.6,0.5455,0.88,0.194,21,186,207,Working Day,Tuesday
14922,2012-09-18,Fall,2012,Sep,22,No,Tuesday,Working Day,Light Snow/Rain,0.58,0.5455,0.83,0.4627,14,137,151,Working Day,Tuesday
14923,2012-09-18,Fall,2012,Sep,23,No,Tuesday,Working Day,Mist/Cloudy,0.56,0.5303,0.83,0.2239,11,67,78,Working Day,Tuesday
14924,2012-09-19,Fall,2012,Sep,0,No,Wednesday,Working Day,Mist/Cloudy,0.56,0.5303,0.68,0.2836,3,23,26,Working Day,Wednesday
14925,2012-09-19,Fall,2012,Sep,1,No,Wednesday,Working Day,Mist/Cloudy,0.54,0.5152,0.68,0.2537,0,12,12,Working Day,Wednesday
14926,2012-09-19,Fall,2012,Sep,2,No,Wednesday,Working Day,Mist/Cloudy,0.54,0.5152,0.64,0.3284,0,3,3,Working Day,Wednesday
14927,2012-09-19,Fall,2012,Sep,3,No,Wednesday,Working Day,Mist/Cloudy,0.52,0.5,0.63,0.2537,1,4,5,Working Day,Wednesday
14928,2012-09-19,Fall,2012,Sep,4,No,Wednesday,Working Day,Mist/Cloudy,0.52,0.5,0.68,0.3582,0,10,10,Working Day,Wednesday
